locale,group,key,value,basis,source,section,sourceTerm,note
"ko-KR","names","Magenta-Green","마젠타/녹색","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Magenta-Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color Grading","컬러 그레이딩","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color Grading / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Shadows","그림자","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Shadows / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Midtones","중간톤","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Midtones / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Highlights","하이라이트","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Highlights / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Brightness","밝기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Brightness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Red","빨강","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Green","초록","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Blue","파랑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blue / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Depth Fog","대기 안개","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Fog / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Density","밀도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Density / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Start Distance","시작 거리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Start Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color R","빨강","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color R / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color G","초록","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color G / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color B","파랑","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Film Grain","필름 그레인","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Film Grain / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Intensity","강도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Intensity / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Size","크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Speed","속도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Speed / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Fisheye Lens","어안 렌즈","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Strength","강도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Strength / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Roundness","원형률","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Roundness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Lens Size","렌즈 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Lens Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Edge Softness","가장자리 부드러움","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Reverse Fisheye","역어안","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse Fisheye / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center","중심","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","X","가로 위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Y","세로 위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Letterbox","레터박스","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.39:1 Cinemascope","2.39:1 시네마스코프","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.35:1 Anamorphic","2.35:1 아나모픽","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.00:1 Univisium","2.00:1 유니비지엄","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","1.85:1 Theatrical","1.85:1 극장용","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","16:9 Widescreen","16:9 와이드스크린","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","3:2 DSLR","3:2 DSLR","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","4:3 Classic","4:3 클래식","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","1:1 Square","1:1 정사각형","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","4:5 Portrait","4:5 세로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","9:16 Vertical","9:16 세로형","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Pixelation","픽셀화","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Pixelation / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Block Size","블록 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Block Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Dither","디더링","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dither / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Aspect Ratio","종횡비","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Aspect Ratio / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Tilt-Shift","틸트-시프트","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Tilt-Shift / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Depth Mode","거리 모드","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Mode / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Blur","흐림","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Position","위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Position / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Width","폭","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Width / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Angle","각도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Angle / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Vignette","비네팅","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vignette / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Radius","반경","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Radius / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zoom Blur","줌 블러","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zoom Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center X","중심·가로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center Y","중심·세로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Focus Zone","초점 영역","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Zone / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Spread","퍼짐","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Spread / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Focus Distance","촬영 거리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Manual Focus Assist","MF 보조","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Manual Focus Assist / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zone Size","영역 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zone Softness","영역 부드러움","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Edge Feather","가장자리 페더","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Feather / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Max Blur Size","최대 흐림 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Max Blur Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Player Visibility","플레이어 표시","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Player Visibility / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hide Remote Players","다른 플레이어 숨기기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Remote Players / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hide Self","자신 숨기기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Self / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Avatar Offset","아바타 오프셋","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Avatar Offset / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Rotate With Avatar","아바타 회전 연동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Rotate With Avatar / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Drop (Reset to Hand)","손 위치로 복귀","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Drop (Reset to Hand) / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Move Drone Vertical","드론 수직 이동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Move Drone Vertical / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Camera Pins & Dolly","카메라 핀 및 돌리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Teleport","핀 이동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Teleport / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Dolly","돌리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Reset to Hand","손 위치로 복귀","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reset to Hand / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Show Pins","핀 표시","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Pins / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Show Path","경로 표시","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Path / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Show Numbers","번호 표시","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Show Numbers / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Play","재생","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Play / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Stop","정지","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Stop / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Playback","재생 위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Playback / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Move","수동 이동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Move / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Go To Pin","핀으로 이동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Go To Pin / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Duration","소요 시간","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Duration / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Loop","반복","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Loop / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Delay","시작 대기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Delay / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Path","경로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Path / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hand Rotate (Pins)","손으로 회전(핀)","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hand Rotate (Pins) / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hand Offset","손 위치 연동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hand Offset / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Drop Next","다음 핀 설치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Drop Next / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Clear All (Hold)","모두 해제(길게 누르기)","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Camera Pins & Dolly / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Full","모든 방향","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Full / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Vertical","수직만","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vertical / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Teleport Next","다음 핀으로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Teleport Next / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Reverse","왕복","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Linear","직선","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Linear / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Smooth","전체 지점 보간","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Fitted","근사 곡선","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fitted / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Preset Saver","프리셋 저장","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Preset Saver / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Save","저장","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Save / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Load","불러오기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Load / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Load Defaults","기본값 불러오기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Load Defaults / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Favorites","즐겨찾기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Favorites / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","directions","TOP","위","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","directions","UP","위","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","directions","RIGHT","오른쪽","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","directions","BOTTOM","아래","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","directions","DOWN","아래","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
