locale,group,key,value,basis,source,section,sourceTerm,note
"ko-KR","names","Look Down","아래로 향하기","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Look At Feet","발 쪽으로 향하기","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Track Self","자신 추적","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Track Self...","자신 추적...","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Infinity","무한대","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Auto Focus","AF","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / Auto Focus","AF","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Manual Focus","MF","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Manual Focus","MF","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Macro","매크로","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Picture Style","픽쳐스타일","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0140.html","UG-03_Shooting-1_0140.html / Picture Style","픽쳐스타일","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Quick Selfie","셀카","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Extra...","기타...","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Movie Mode","동영상 모드","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Avatar-Drop","아바타 고정","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","3D Mode","3D 모드","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Mount Swap","마운트 전환","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Hide Lens","렌즈 숨기기","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Increase","조리개 닫기","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / Increase","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Decrease","조리개 열기","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / Decrease","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Sensor Type","센서 크기","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","DoF Mode","피사계 심도","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / DoF Mode","피사계 심도","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Av Dial","조리개 값","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / Av Dial","조리개 값","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Bokeh Shape","보케 모양","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","V. Horizon","전자 수평계","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0360.html","UG-03_Shooting-1_0360.html / V. Horizon","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Grid","격자","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0360.html","UG-03_Shooting-1_0360.html / Grid","격자","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Monitor","모니터","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0360.html","UG-03_Shooting-1_0360.html / Monitor","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Move HUD","HUD 위치","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Focus Peaking","MF 피킹","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Focus Peaking","MF 피킹","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Hand-Rotate","손으로 회전","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Change Angle","방향 변경","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Tracking","추적","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0050.html","UG-04_AF-Drive_0050.html / Tracking","추적","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Move Camera","카메라 이동","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Drone Speed","드론 속도","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Move Pivot","피벗 이동","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Track Pivot","피벗 추적","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Smoothing","부드러운 추적","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Drop Pivot","피벗 설치","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Vertical Lock","수직 고정","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","EV Dial","노출 보정","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0400.html","UG-03_Shooting-1_0400.html / EV Dial","노출 보정","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Auto Exposure","자동 노출","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / Auto Exposure","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","White Bal.","화이트 밸런스","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0110.html","UG-03_Shooting-1_0110.html / White Bal.","화이트 밸런스","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Avatar AF","아바타 AF","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Move Focus","초점 위치","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Move Focus","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Pro Autofocus","고급 AF","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Operation","AF 동작","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / Operation","AF 동작","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","AF Area","AF 영역","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0050.html","UG-04_AF-Drive_0050.html / AF Area","AF 영역","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Response","추적 감도","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0100.html","UG-04_AF-Drive_0100.html / Response","추적 감도","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Drive Speed","AF 속도","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0110.html","UG-04_AF-Drive_0110.html / Drive Speed","AF 속도","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","AF-ON","AF 작동","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","AF Lock","AF 잠금","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Focus Guide","초점 가이드","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Focus Guide","초점 가이드","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","One-Shot AF","One-Shot AF","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / One-Shot AF","One-Shot AF","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Servo AF","서보 AF","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / Servo AF","서보 AF","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Spot","스팟","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0050.html","UG-04_AF-Drive_0050.html / Spot","스팟","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Zone","존","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0050.html","UG-04_AF-Drive_0050.html / Zone","존","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Avatar Priority","아바타 우선","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Locked-on","피사체에 고정","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0100.html","UG-04_AF-Drive_0100.html / Locked-on","피사체에 고정","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Standard","표준","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0140.html","UG-03_Shooting-1_0140.html / Standard","표준","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Responsive","즉시 반응","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0100.html","UG-04_AF-Drive_0100.html / Responsive","즉시 반응","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Custom","추가 기능","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Far Clip Plane","원거리 클리핑 평면","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Far Clip Plane / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Smooth DoF Edges","피사계 심도 경계 완화","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth DoF Edges / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Softness","부드러움","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Smooth Rotate","부드러운 회전","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth Rotate / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Anamorphic Bokeh","아나모픽 보케","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Anamorphic Bokeh / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Chromatic Aberration","색 수차","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0170.html","UG-03_Shooting-1_0170.html / Chromatic Aberration","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Enabled","활성화","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Enabled / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Transverse CA","배율 색수차","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Transverse CA / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Axial CA","축상 색수차","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Axial CA / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Axial Focus-Aware","초점 연동","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Axial Focus-Aware / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Magenta-Green","마젠타/녹색","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Magenta-Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color Grading","컬러 그레이딩","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color Grading / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Saturation","채도","adobe-exact","https://helpx.adobe.com/kr/photoshop/web/edit-images/retouch/adjust-objects.html","Saturation","채도","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。"
"ko-KR","names","Vibrance","활기","adobe-exact","https://helpx.adobe.com/kr/photoshop/web/edit-images/retouch/adjust-objects.html","Vibrance","활기","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。 修正: 생동감 → 활기。"
"ko-KR","names","Contrast","콘트라스트","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0150.html","UG-03_Shooting-1_0150.html / Contrast","콘트라스트","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Shadows","그림자","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Shadows / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Midtones","중간톤","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Midtones / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Highlights","하이라이트","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Highlights / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Brightness","밝기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Brightness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Temperature","색온도","canon-adapted","https://cam.start.canon/ko/C004/manual/html/UG-03_Shooting-1_0110.html","UG-03_Shooting-1_0110.html / Temperature","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Red","빨강","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Green","초록","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Blue","파랑","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blue / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Depth Fog","대기 안개","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Fog / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Density","밀도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Density / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Start Distance","시작 거리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Start Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color R","빨강","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color R / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color G","초록","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color G / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Color B","파랑","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"ko-KR","names","Film Grain","필름 그레인","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Film Grain / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Intensity","강도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Intensity / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Size","크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Speed","속도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Speed / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Fisheye Lens","어안 렌즈","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Strength","강도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Strength / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Roundness","원형률","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Roundness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Lens Size","렌즈 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Lens Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Edge Softness","가장자리 부드러움","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Reverse Fisheye","역어안","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse Fisheye / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center","중심","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","X","가로 위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Y","세로 위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Letterbox","레터박스","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.39:1 Cinemascope","2.39:1 시네마스코프","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.35:1 Anamorphic","2.35:1 아나모픽","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","2.00:1 Univisium","2.00:1 유니비지엄","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","1.85:1 Theatrical","1.85:1 극장용","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","16:9 Widescreen","16:9 와이드스크린","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
