locale,group,key,value,basis,source,section,sourceTerm,note
"el-GR","names","Zoom Blur","Θόλωση ζουμ","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Center X","Οριζόντιο κέντρο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BA%CE%AD%CE%BD%CF%84%CF%81%CE%BF&oldid=7332763","κέντρο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Center Y","Κατακόρυφο κέντρο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BA%CE%AD%CE%BD%CF%84%CF%81%CE%BF&oldid=7332763","κέντρο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Focus Zone","Ζώνη εστίασης","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B6%CF%8E%CE%BD%CE%B7&oldid=7331220","ζώνη","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Spread","Διασπορά","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Focus Distance","Απόσταση εστίασης","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B1%CF%80%CF%8C%CF%83%CF%84%CE%B1%CF%83%CE%B7&oldid=7124664","απόσταση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Manual Focus Assist","Βοήθεια χειροκίνητης εστίασης","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Zone Size","Μέγεθος ζώνης","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BC%CE%AD%CE%B3%CE%B5%CE%B8%CE%BF%CF%82&oldid=7343685","μέγεθος","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Zone Softness","Απαλότητα ζώνης","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"el-GR","names","Edge Feather","Απαλότητα άκρων","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"el-GR","names","Max Blur Size","Μέγιστο μέγεθος θόλωσης","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BC%CE%AD%CE%B3%CE%B5%CE%B8%CE%BF%CF%82&oldid=7343685","μέγεθος","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Player Visibility","Ορατότητα παικτών","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Hide Remote Players","Απόκρυψη άλλων παικτών","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B1%CF%80%CF%8C%CE%BA%CF%81%CF%85%CF%88%CE%B7&oldid=6934246","απόκρυψη","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Hide Self","Απόκρυψη εαυτού","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B1%CF%80%CF%8C%CE%BA%CF%81%CF%85%CF%88%CE%B7&oldid=6934246","απόκρυψη","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Avatar Offset","Μετατόπιση avatar","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BC%CE%B5%CF%84%CE%B1%CF%84%CF%8C%CF%80%CE%B9%CF%83%CE%B7&oldid=7371825","μετατόπιση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Rotate With Avatar","Περιστροφή με το avatar","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%B5%CF%81%CE%B9%CF%83%CF%84%CF%81%CE%BF%CF%86%CE%AE&oldid=7344844","περιστροφή","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Drop (Reset to Hand)","Επιστροφή στο χέρι","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%87%CE%AD%CF%81%CE%B9&oldid=7347958","χέρι","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Move Drone Vertical","Κατακόρυφη μετακίνηση drone","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=drone&oldid=7351331","drone","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Camera Pins & Dolly","Σημεία κάμερας και κίνηση τράβελινγκ","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CE%B7%CE%BC%CE%B5%CE%AF%CE%B1&oldid=7356890","σημεία","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Teleport","Τηλεμεταφορά","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Dolly","Τράβελινγκ","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Reset to Hand","Επιστροφή στο χέρι","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%87%CE%AD%CF%81%CE%B9&oldid=7347958","χέρι","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Show Pins","Εμφάνιση σημείων","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B5%CE%BC%CF%86%CE%AC%CE%BD%CE%B9%CF%83%CE%B7&oldid=7364084","εμφάνιση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Show Path","Εμφάνιση διαδρομής","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B5%CE%BC%CF%86%CE%AC%CE%BD%CE%B9%CF%83%CE%B7&oldid=7364084","εμφάνιση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Show Numbers","Εμφάνιση αριθμών","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B5%CE%BC%CF%86%CE%AC%CE%BD%CE%B9%CF%83%CE%B7&oldid=7364084","εμφάνιση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Playback","Θέση αναπαραγωγής","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B8%CE%AD%CF%83%CE%B7&oldid=7369249","θέση","","Dolly playback position, not the camera image-review menu. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Move","Χειροκίνητη μετακίνηση","review-required","","","","Manual dolly movement. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Go To Pin","Μετάβαση στο σημείο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CE%B7%CE%BC%CE%B5%CE%AF%CE%BF&oldid=7306417","σημείο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Duration","Διάρκεια","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Loop","Επανάληψη","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Delay","Καθυστέρηση","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Path","Διαδρομή","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Hand Rotate (Pins)","Περιστροφή σημείων με το χέρι","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%B5%CF%81%CE%B9%CF%83%CF%84%CF%81%CE%BF%CF%86%CE%AE&oldid=7344844","περιστροφή","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Hand Offset","Μετατόπιση χεριού","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BC%CE%B5%CF%84%CE%B1%CF%84%CF%8C%CF%80%CE%B9%CF%83%CE%B7&oldid=7371825","μετατόπιση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Drop Next","Τοποθέτηση επόμενου σημείου","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Clear All (Hold)","Εκκαθάριση όλων (παρατεταμένο πάτημα)","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Full","Όλες οι κατευθύνσεις","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Vertical","Μόνο κατακόρυφα","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Teleport Next","Τηλεμεταφορά στο επόμενο σημείο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B5%CF%80%CF%8C%CE%BC%CE%B5%CE%BD%CE%BF&oldid=5309538","επόμενο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Reverse","Μπρος και πίσω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%AF%CF%83%CF%89&oldid=5562200","πίσω","","Ping-pong playback, not reversed camera orientation. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Linear","Γραμμική","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Smooth","Παρεμβολή σημείων","review-required","","","","Path through control points (interpolation). Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Fitted","Προσαρμοσμένη καμπύλη","review-required","","","","Path approximating control points (fitted curve). Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","names","Preset Saver","Αποθήκευση προεπιλογών","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B1%CF%80%CE%BF%CE%B8%CE%AE%CE%BA%CE%B5%CF%85%CF%83%CE%B7&oldid=7341914","αποθήκευση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Load Defaults","Φόρτωση προεπιλεγμένων τιμών","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%86%CF%8C%CF%81%CF%84%CF%89%CF%83%CE%B7&oldid=7124810","φόρτωση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","names","Favorites","Αγαπημένα","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","directions","TOP","Πάνω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%AC%CE%BD%CF%89&oldid=6978206","πάνω","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","UP","Πάνω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%AC%CE%BD%CF%89&oldid=6978206","πάνω","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","RIGHT","Δεξιά","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B4%CE%B5%CE%BE%CE%B9%CE%AC&oldid=7275425","δεξιά","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","BOTTOM","Κάτω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BA%CE%AC%CF%84%CF%89&oldid=7296745","κάτω","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","DOWN","Κάτω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%BA%CE%AC%CF%84%CF%89&oldid=7296745","κάτω","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","LEFT","Αριστερά","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B1%CF%81%CE%B9%CF%83%CF%84%CE%B5%CF%81%CE%AC&oldid=7124164","αριστερά","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","directions","FORWARD","Εμπρός","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","directions","BACK","Πίσω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%80%CE%AF%CF%83%CF%89&oldid=5562200","πίσω","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","Next","Επόμενο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B5%CF%80%CF%8C%CE%BC%CE%B5%CE%BD%CE%BF&oldid=5309538","επόμενο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","CameraPin","Σημείο {0}","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CE%B7%CE%BC%CE%B5%CE%AF%CE%BF&oldid=7306417","σημείο","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","WorldDrop","Στερέωση στον κόσμο","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CF%84%CE%B5%CF%81%CE%AD%CF%89%CF%83%CE%B7&oldid=7368960","στερέωση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","CameraPinDrop","Τοποθέτηση σημείου","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","dynamic","VignetteSoftness","Απαλότητα άκρων","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"el-GR","dynamic","FisheyeCenterX","Οριζόντια θέση","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B8%CE%AD%CF%83%CE%B7&oldid=7369249","θέση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","FisheyeCenterY","Κατακόρυφη θέση","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CE%B8%CE%AD%CF%83%CE%B7&oldid=7369249","θέση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","ZoomInSpeed4","Ταχύτητα τηλεφακού 4","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","dynamic","ZoomOutSpeed4","Ταχύτητα ευρυγώνιου 4","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","100","Ταχύτητα ευρυγώνιου 1","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","101","Ταχύτητα ευρυγώνιου 2","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","102","Ταχύτητα ευρυγώνιου 3","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","104","Ταχύτητα τηλεφακού 1","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","105","Ταχύτητα τηλεφακού 2","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","106","Ταχύτητα τηλεφακού 3","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%84%CE%B1%CF%87%CF%8D%CF%84%CE%B7%CF%84%CE%B1&oldid=7329113","ταχύτητα","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","129","Στόχευση λίγο προς τα πάνω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CF%84%CF%8C%CF%87%CE%B5%CF%85%CF%83%CE%B7&oldid=5515918","στόχευση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","featureBlanks","130","Στόχευση λίγο προς τα κάτω","dictionary-candidate","https://el.wiktionary.org/w/index.php?title=%CF%83%CF%84%CF%8C%CF%87%CE%B5%CF%85%CF%83%CE%B7&oldid=5515918","στόχευση","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"el-GR","sensorBlanks","0","Πλήρες καρέ 35 mm","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","sensorBlanks","4","Micro Four Thirds","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Retained tokens identify a technical function, display system, sensor format, or named aspect-ratio standard; they are not untranslated ordinary prose."
"el-GR","sensorBlanks","5","Τύπος 1,0","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","tonemapBlanks","0","Ανενεργό","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","tonemapBlanks","1","Κινηματογραφικό 1","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","tonemapBlanks","2","Κινηματογραφικό 2","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"el-GR","tonemapBlanks","4","Ουδέτερο","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Advanced","Speciális","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Zoom","Zoom","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=Zoom&oldid=3452009","Zoom","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Drone","Drón","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=dr%C3%B3n&oldid=3454819","drón","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Filters","Szűrők","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Portrait","Álló tájolás","review-required","","","","Camera orientation, not a portrait picture-style preset. Exact native-language source remains unverified; provisional wording is not counted as source-verified. Portrait means vertical frame orientation here, never the portrait color preset."
"hu-HU","names","Normal","Normál","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Depth Cool","Hideg mélység","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=hideg&oldid=3175366","hideg","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Depth Cute","Lágy mélység","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=l%C3%A1gy&oldid=3189286","lágy","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Spotlight","Reflektor","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Green Back","Zöld háttér","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=Z%C3%B6ld&oldid=783109","Zöld","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Blue Back","Kék háttér","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","RIGHT","Jobbra","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","UP","Fel","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=fel&oldid=3096265","fel","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","DOWN","Le","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","LEFT","Balra","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Show/Hide","Megjelenítés/Elrejtés","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Hexagon","Hatszög","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=hatsz%C3%B6g&oldid=2737966","hatszög","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Octagon","Nyolcszög","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=nyolcsz%C3%B6g&oldid=3444278","nyolcszög","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Square","Négyzet","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=n%C3%A9gyzet&oldid=2886729","négyzet","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Look At Face","Arcra irányítás","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Look Up","Felfelé irányítás","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Look Down","Lefelé irányítás","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Look At Feet","Lábfejre irányítás","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Track Self","Önmagam követése","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Track Self...","Önmagam követése...","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Macro","Makró","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Quick Selfie","Gyors szelfi","dictionary-candidate","https://hu.wiktionary.org/w/index.php?title=szelfi&oldid=2857342","szelfi","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"hu-HU","names","Extra...","Egyéb...","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"hu-HU","names","Movie Mode","Videómód","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
